"","t","DS","NS","PS3","PS4","PS5","PSP","PSV","ThreeDS","Wii","WiiU","x360","XOne","XS"
"285",2010-05-08,45466,NA,25322,NA,NA,38948,NA,NA,32420,NA,3769,NA,NA
"286",2010-05-15,28446,NA,18660,NA,NA,25912,NA,NA,17452,NA,4558,NA,NA
"287",2010-05-22,26518,NA,17842,NA,NA,23968,NA,NA,18222,NA,4156,NA,NA
"288",2010-05-29,28757,NA,19698,NA,NA,27098,NA,NA,20953,NA,3105,NA,NA
"289",2010-06-05,20331,NA,18394,NA,NA,24673,NA,NA,18193,NA,2685,NA,NA
"290",2010-06-12,22397,NA,17235,NA,NA,22777,NA,NA,20528,NA,2593,NA,NA
"291",2010-06-19,52736,NA,16852,NA,NA,22276,NA,NA,18088,NA,1654,NA,NA
"292",2010-06-26,66881,NA,20825,NA,NA,25109,NA,NA,18867,NA,17604,NA,NA
"293",2010-07-03,54859,NA,22789,NA,NA,27424,NA,NA,21964,NA,7685,NA,NA
"294",2010-07-10,50087,NA,23676,NA,NA,26636,NA,NA,23934,NA,6024,NA,NA
"295",2010-07-17,46576,NA,22783,NA,NA,29733,NA,NA,21886,NA,5976,NA,NA
"296",2010-07-24,45955,NA,20592,NA,NA,30721,NA,NA,21360,NA,5874,NA,NA
"297",2010-07-31,44428,NA,43868,NA,NA,48438,NA,NA,19926,NA,7591,NA,NA
"298",2010-08-07,42468,NA,27652,NA,NA,30009,NA,NA,18333,NA,5293,NA,NA
"299",2010-08-14,57872,NA,31939,NA,NA,36274,NA,NA,25468,NA,4820,NA,NA
"300",2010-08-21,45031,NA,27758,NA,NA,28115,NA,NA,18589,NA,3883,NA,NA
"301",2010-08-28,38911,NA,23766,NA,NA,56958,NA,NA,16678,NA,2587,NA,NA
"302",2010-09-04,37823,NA,21238,NA,NA,36102,NA,NA,16512,NA,2348,NA,NA
"303",2010-09-11,38311,NA,18475,NA,NA,30916,NA,NA,15226,NA,2576,NA,NA
"304",2010-09-18,83767,NA,19516,NA,NA,31170,NA,NA,15419,NA,5288,NA,NA
"305",2010-09-25,86931,NA,19628,NA,NA,38610,NA,NA,16028,NA,2687,NA,NA
"306",2010-10-02,56299,NA,19281,NA,NA,37916,NA,NA,13261,NA,2730,NA,NA
"307",2010-10-09,50618,NA,19980,NA,NA,34966,NA,NA,12645,NA,2599,NA,NA
"308",2010-10-16,46141,NA,21817,NA,NA,38478,NA,NA,12898,NA,2335,NA,NA
"309",2010-10-23,33226,NA,19881,NA,NA,31063,NA,NA,11629,NA,2126,NA,NA
"310",2010-10-30,51689,NA,26239,NA,NA,39271,NA,NA,11802,NA,2957,NA,NA
"311",2010-11-06,37693,NA,21726,NA,NA,36445,NA,NA,10797,NA,2672,NA,NA
"312",2010-11-13,32347,NA,19262,NA,NA,40002,NA,NA,37734,NA,2140,NA,NA
"313",2010-11-20,40573,NA,27867,NA,NA,97193,NA,NA,26017,NA,6348,NA,NA
"314",2010-11-27,51781,NA,65618,NA,NA,76585,NA,NA,40736,NA,4284,NA,NA
"315",2010-12-04,76125,NA,40153,NA,NA,328711,NA,NA,54838,NA,3693,NA,NA
"316",2010-12-11,113152,NA,42254,NA,NA,152234,NA,NA,78389,NA,3812,NA,NA
"317",2010-12-18,149426,NA,48821,NA,NA,156668,NA,NA,103251,NA,3970,NA,NA
"318",2010-12-25,203231,NA,62944,NA,NA,179573,NA,NA,134420,NA,5652,NA,NA
"319",2011-01-01,107484,NA,73744,NA,NA,93215,NA,NA,87474,NA,4474,NA,NA
"320",2011-01-08,92318,NA,58585,NA,NA,32133,NA,NA,58413,NA,4373,NA,NA
"321",2011-01-15,35970,NA,31094,NA,NA,28997,NA,NA,22190,NA,2913,NA,NA
"322",2011-01-22,25305,NA,23500,NA,NA,33996,NA,NA,15190,NA,2931,NA,NA
"323",2011-01-29,24792,NA,24251,NA,NA,32666,NA,NA,19274,NA,3608,NA,NA
"324",2011-02-05,26104,NA,23946,NA,NA,29156,NA,NA,15007,NA,2590,NA,NA
"325",2011-02-12,25278,NA,26130,NA,NA,107609,NA,NA,14252,NA,2628,NA,NA
"326",2011-02-19,21096,NA,24116,NA,NA,60628,NA,NA,11683,NA,2561,NA,NA
"327",2011-02-26,19605,NA,22614,NA,NA,46544,NA,374164,11588,NA,4918,NA,NA
"328",2011-03-05,17647,NA,24570,NA,NA,72073,NA,208479,11377,NA,2380,NA,NA
"329",2011-03-12,14144,NA,31210,NA,NA,41633,NA,100739,9336,NA,1943,NA,NA
"330",2011-03-19,14904,NA,25060,NA,NA,22885,NA,63358,9617,NA,1339,NA,NA
"331",2011-03-26,19166,NA,27127,NA,NA,46410,NA,52841,10747,NA,1620,NA,NA
"332",2011-04-02,20046,NA,25465,NA,NA,54047,NA,43208,9655,NA,1615,NA,NA
"333",2011-04-09,17695,NA,22782,NA,NA,36296,NA,32933,8858,NA,1943,NA,NA
"334",2011-04-16,14789,NA,21966,NA,NA,24619,NA,26866,8208,NA,1918,NA,NA
"335",2011-04-23,12247,NA,18709,NA,NA,48899,NA,22223,8001,NA,1871,NA,NA
"336",2011-04-30,15277,NA,22720,NA,NA,70522,NA,26953,12164,NA,3702,NA,NA
"337",2011-05-07,17225,NA,20521,NA,NA,58582,NA,27711,11278,NA,3213,NA,NA
"338",2011-05-14,8935,NA,13799,NA,NA,33924,NA,17404,6337,NA,2707,NA,NA
"339",2011-05-21,8436,NA,12936,NA,NA,30569,NA,16903,6273,NA,2021,NA,NA
"340",2011-05-28,8746,NA,15901,NA,NA,33138,NA,23712,7441,NA,2123,NA,NA
"341",2011-06-04,8829,NA,16049,NA,NA,30137,NA,27695,6706,NA,2080,NA,NA
"342",2011-06-11,8869,NA,17057,NA,NA,26539,NA,24511,6773,NA,1972,NA,NA
"343",2011-06-18,9469,NA,15356,NA,NA,30180,NA,40990,6875,NA,2697,NA,NA
"344",2011-06-25,8173,NA,16140,NA,NA,27379,NA,27724,9260,NA,2023,NA,NA
"345",2011-07-02,8313,NA,23094,NA,NA,28487,NA,30982,12206,NA,2080,NA,NA
"346",2011-07-09,8417,NA,22270,NA,NA,26327,NA,23150,12997,NA,1983,NA,NA
"347",2011-07-16,7890,NA,23295,NA,NA,26021,NA,46432,14336,NA,1675,NA,NA
"348",2011-07-23,10823,NA,23370,NA,NA,27205,NA,32200,17078,NA,1551,NA,NA
"349",2011-07-30,8375,NA,21224,NA,NA,35440,NA,16165,17702,NA,1804,NA,NA
"350",2011-08-06,6792,NA,18206,NA,NA,34305,NA,3928,16294,NA,1450,NA,NA
"351",2011-08-13,6752,NA,19902,NA,NA,41469,NA,206065,19201,NA,1743,NA,NA
"352",2011-08-20,6575,NA,30304,NA,NA,41115,NA,106870,17881,NA,1278,NA,NA
"353",2011-08-27,4757,NA,33010,NA,NA,31983,NA,59532,10943,NA,1177,NA,NA
"354",2011-09-03,4493,NA,33734,NA,NA,29826,NA,55169,10801,NA,1039,NA,NA
"355",2011-09-10,3850,NA,64161,NA,NA,24597,NA,49281,9966,NA,983,NA,NA
"356",2011-09-17,4217,NA,37137,NA,NA,24839,NA,60723,15322,NA,1052,NA,NA
"357",2011-09-24,4317,NA,38967,NA,NA,28564,NA,69480,14104,NA,3926,NA,NA
"358",2011-10-01,3254,NA,29799,NA,NA,26013,NA,57355,10430,NA,2072,NA,NA
"359",2011-10-08,3085,NA,29253,NA,NA,27031,NA,52385,10475,NA,1438,NA,NA
"360",2011-10-15,3721,NA,28753,NA,NA,25594,NA,54907,12354,NA,1905,NA,NA
"361",2011-10-22,2597,NA,23895,NA,NA,22098,NA,74883,11911,NA,1555,NA,NA
"362",2011-10-29,2478,NA,24705,NA,NA,31428,NA,66647,12226,NA,1649,NA,NA
"363",2011-11-05,2487,NA,26945,NA,NA,27799,NA,137189,11560,NA,1616,NA,NA
"364",2011-11-12,2579,NA,23026,NA,NA,23620,NA,97241,10859,NA,1582,NA,NA
"365",2011-11-19,2641,NA,40940,NA,NA,39898,NA,89878,12845,NA,1799,NA,NA
"366",2011-11-26,3198,NA,33521,NA,NA,32921,NA,118332,19690,NA,1667,NA,NA
"367",2011-12-03,4374,NA,39918,NA,NA,38783,NA,209347,30283,NA,1631,NA,NA
"368",2011-12-10,6176,NA,46073,NA,NA,49964,NA,365978,45386,NA,3039,NA,NA
"369",2011-12-17,9062,NA,64050,NA,NA,64193,322488,372281,60354,NA,3193,NA,NA
"370",2011-12-24,14489,NA,74792,NA,NA,99440,72104,497223,89513,NA,4075,NA,NA
"371",2011-12-31,5671,NA,65899,NA,NA,61236,43640,200289,32323,NA,2308,NA,NA
"372",2012-01-07,7620,NA,73774,NA,NA,69289,39795,244631,49054,NA,2788,NA,NA
"373",2012-01-14,2720,NA,29537,NA,NA,22049,17031,104385,12804,NA,1350,NA,NA
"374",2012-01-21,2312,NA,21737,NA,NA,20574,14068,76373,9319,NA,1412,NA,NA
"375",2012-01-28,1870,NA,21906,NA,NA,15687,18636,88730,9620,NA,1075,NA,NA
"376",2012-02-04,1694,NA,22180,NA,NA,16035,17031,74159,8576,NA,1240,NA,NA
"377",2012-02-11,1615,NA,21819,NA,NA,15960,14400,68541,8096,NA,1036,NA,NA
"378",2012-02-18,1335,NA,21628,NA,NA,14411,11510,88093,7513,NA,893,NA,NA
"379",2012-02-25,1430,NA,25107,NA,NA,14206,11034,75123,7418,NA,918,NA,NA
"380",2012-03-03,1382,NA,63579,NA,NA,14979,10208,68423,7524,NA,1051,NA,NA
"381",2012-03-10,1335,NA,34267,NA,NA,15819,9944,68503,7963,NA,1077,NA,NA
"382",2012-03-17,1452,NA,27948,NA,NA,17923,9846,63933,8090,NA,954,NA,NA
"383",2012-03-24,1814,NA,24925,NA,NA,19284,10507,93532,9151,NA,979,NA,NA
"384",2012-03-31,1746,NA,23871,NA,NA,17245,12269,119064,9169,NA,1149,NA,NA
"385",2012-04-07,1584,NA,19019,NA,NA,14239,8695,72771,7052,NA,3372,NA,NA
"386",2012-04-14,1413,NA,17577,NA,NA,12956,8150,62794,6745,NA,1317,NA,NA
"387",2012-04-21,1287,NA,16475,NA,NA,11839,8160,85298,6992,NA,1207,NA,NA
"388",2012-04-28,1572,NA,20316,NA,NA,23046,12507,72931,9372,NA,1284,NA,NA
"389",2012-05-05,1850,NA,22700,NA,NA,19140,10670,95409,15369,NA,1354,NA,NA
"390",2012-05-12,1118,NA,13549,NA,NA,11721,6324,46823,5958,NA,978,NA,NA
"391",2012-05-19,1033,NA,12847,NA,NA,10030,5836,43235,5879,NA,920,NA,NA
"392",2012-05-26,1072,NA,14058,NA,NA,10722,6931,55613,6193,NA,3174,NA,NA
"393",2012-06-02,1036,NA,14946,NA,NA,10972,7559,99949,5667,NA,2812,NA,NA
"394",2012-06-09,1098,NA,15928,NA,NA,10496,13542,63004,5755,NA,978,NA,NA
"395",2012-06-16,1058,NA,15006,NA,NA,9483,33837,60555,5812,NA,908,NA,NA
"396",2012-06-23,1600,NA,15136,NA,NA,9256,13442,71449,6415,NA,1029,NA,NA
"397",2012-06-30,1310,NA,16987,NA,NA,10542,24727,68914,6755,NA,1029,NA,NA
"398",2012-07-07,1119,NA,15134,NA,NA,11256,12997,53128,7025,NA,938,NA,NA
"399",2012-07-14,1028,NA,14629,NA,NA,11218,12530,48397,6891,NA,782,NA,NA
"400",2012-07-21,1302,NA,15431,NA,NA,13394,11239,43291,8939,NA,747,NA,NA
"401",2012-07-28,1169,NA,17532,NA,NA,13366,9874,239273,10641,NA,824,NA,NA
"402",2012-08-04,1066,NA,14288,NA,NA,11573,8436,122934,42558,NA,770,NA,NA
"403",2012-08-11,1065,NA,15215,NA,NA,12405,8986,104376,15765,NA,1014,NA,NA
"404",2012-08-18,1781,NA,18621,NA,NA,13239,11669,107591,15090,NA,843,NA,NA
