"","t","DS","NS","PS3","PS4","PS5","PSP","PSV","ThreeDS","Wii","WiiU","x360","XOne","XS"
"858",2021-05-01,NA,128048,NA,13124,65939,NA,NA,92,NA,NA,NA,927,45657
"859",2021-05-08,NA,124141,NA,13555,43829,NA,NA,92,NA,NA,NA,991,35163
"860",2021-05-15,NA,118864,NA,13059,43039,NA,NA,82,NA,NA,NA,920,36243
"861",2021-05-22,NA,113118,NA,12103,43726,NA,NA,77,NA,NA,NA,972,39281
"862",2021-05-29,NA,114242,NA,12448,43272,NA,NA,73,NA,NA,NA,949,40072
"863",2021-06-05,NA,105721,NA,11040,47834,NA,NA,68,NA,NA,NA,984,47872
"864",2021-06-12,NA,102260,NA,11945,45938,NA,NA,64,NA,NA,NA,901,53762
"865",2021-06-19,NA,103442,NA,11528,48726,NA,NA,53,NA,NA,NA,978,78983
"866",2021-06-26,NA,107077,NA,11208,61762,NA,NA,43,NA,NA,NA,948,71837
"867",2021-07-03,NA,114102,NA,11047,51373,NA,NA,40,NA,NA,NA,907,58373
"868",2021-07-10,NA,112109,NA,10305,56131,NA,NA,0,NA,NA,NA,919,47328
"869",2021-07-17,NA,109826,NA,10081,54348,NA,NA,0,NA,NA,NA,934,48375
"870",2021-07-24,NA,95746,NA,9651,50738,NA,NA,0,NA,NA,NA,991,46326
"871",2021-07-31,NA,82755,NA,9905,52831,NA,NA,0,NA,NA,NA,917,48383
"872",2021-08-07,NA,84591,NA,8704,69835,NA,NA,0,NA,NA,NA,996,50327
"873",2021-08-14,NA,84159,NA,9135,70724,NA,NA,0,NA,NA,NA,968,48283
"874",2021-08-21,NA,88826,NA,8710,77849,NA,NA,0,NA,NA,NA,997,50194
"875",2021-08-28,NA,89591,NA,8415,76283,NA,NA,0,NA,NA,NA,920,51351
"876",2021-09-04,NA,79791,NA,9871,80718,NA,NA,0,NA,NA,NA,883,46383
"877",2021-09-11,NA,78613,NA,9627,80542,NA,NA,0,NA,NA,NA,932,50885
"878",2021-09-18,NA,75412,NA,8194,86362,NA,NA,0,NA,NA,NA,879,50286
"879",2021-09-25,NA,76676,NA,8946,90931,NA,NA,0,NA,NA,NA,970,50836
"880",2021-10-02,NA,76165,NA,8449,86732,NA,NA,0,NA,NA,NA,963,52476
"881",2021-10-09,NA,283951,NA,8313,76723,NA,NA,0,NA,NA,NA,921,50923
"882",2021-10-16,NA,118212,NA,8971,81239,NA,NA,0,NA,NA,NA,981,51026
"883",2021-10-23,NA,136315,NA,8478,83583,NA,NA,0,NA,NA,NA,926,52821
"884",2021-10-30,NA,137577,NA,8229,82921,NA,NA,0,NA,NA,NA,904,57637
"885",2021-11-06,NA,163798,NA,8965,99372,NA,NA,0,NA,NA,NA,969,84482
"886",2021-11-13,NA,167156,NA,9214,92843,NA,NA,0,NA,NA,NA,922,87162
"887",2021-11-20,NA,204667,NA,9315,112423,NA,NA,0,NA,NA,NA,960,112467
"888",2021-11-27,NA,511846,NA,12895,136102,NA,NA,0,NA,NA,NA,939,377252
"889",2021-12-04,NA,315708,NA,11434,121339,NA,NA,0,NA,NA,NA,934,190932
"890",2021-12-11,NA,305201,NA,10918,161897,NA,NA,0,NA,NA,NA,925,174593
"891",2021-12-18,NA,308150,NA,11325,245694,NA,NA,0,NA,NA,NA,989,191671
"892",2021-12-25,NA,298704,NA,8857,255439,NA,NA,0,NA,NA,NA,904,234919
"893",2022-01-01,NA,113437,NA,7653,110520,NA,NA,0,NA,NA,NA,836,90346
"894",2022-01-08,NA,70644,NA,7052,114792,NA,NA,NA,NA,NA,NA,685,77115
"895",2022-01-15,NA,58987,NA,6910,84895,NA,NA,NA,NA,NA,NA,675,73618
"896",2022-01-22,NA,60249,NA,7002,84147,NA,NA,NA,NA,NA,NA,667,75598
"897",2022-01-29,NA,81970,NA,7170,84243,NA,NA,NA,NA,NA,NA,615,81333
"898",2022-02-05,NA,101314,NA,7484,32001,NA,NA,NA,NA,NA,NA,611,67453
"899",2022-02-12,NA,96213,NA,7663,31411,NA,NA,NA,NA,NA,NA,627,66930
"900",2022-02-19,NA,101760,NA,7854,31138,NA,NA,NA,NA,NA,NA,636,64334
"901",2022-02-26,NA,101351,NA,7556,32507,NA,NA,NA,NA,NA,NA,604,63142
"902",2022-03-05,NA,109768,NA,7261,42808,NA,NA,NA,NA,NA,NA,664,62745
"903",2022-03-12,NA,100307,NA,7387,44430,NA,NA,NA,NA,NA,NA,628,60421
"904",2022-03-19,NA,91798,NA,7146,64070,NA,NA,NA,NA,NA,NA,578,111555
"905",2022-03-26,NA,97293,NA,6869,61455,NA,NA,NA,NA,NA,NA,504,118145
"906",2022-04-02,NA,101548,NA,6754,67271,NA,NA,NA,NA,NA,NA,545,126759
"907",2022-04-09,NA,89750,NA,8526,44497,NA,NA,NA,NA,NA,NA,509,68601
"908",2022-04-16,NA,82919,NA,8067,47987,NA,NA,NA,NA,NA,NA,581,66424
"909",2022-04-23,NA,81290,NA,7383,83673,NA,NA,NA,NA,NA,NA,537,66749
"910",2022-04-30,NA,86289,NA,7026,55847,NA,NA,NA,NA,NA,NA,432,67141
"911",2022-05-07,NA,65386,NA,6838,20287,NA,NA,NA,NA,NA,NA,476,48946
"912",2022-05-14,NA,68081,NA,5916,19912,NA,NA,NA,NA,NA,NA,434,34304
"913",2022-05-21,NA,71066,NA,5596,20081,NA,NA,NA,NA,NA,NA,426,44749
"914",2022-05-28,NA,76426,NA,5487,57745,NA,NA,NA,NA,NA,NA,403,50851
"915",2022-06-04,NA,78104,NA,5114,58195,NA,NA,NA,NA,NA,NA,384,62634
"916",2022-06-11,NA,80303,NA,5102,63159,NA,NA,NA,NA,NA,NA,369,64662
"917",2022-06-18,NA,81540,NA,4982,73020,NA,NA,NA,NA,NA,NA,349,66126
"918",2022-06-25,NA,82591,NA,4851,82972,NA,NA,NA,NA,NA,NA,347,67225
"919",2022-07-02,NA,79293,NA,5142,76835,NA,NA,NA,NA,NA,NA,358,57613
"920",2022-07-09,NA,78756,NA,4917,46347,NA,NA,NA,NA,NA,NA,316,46311
"921",2022-07-16,NA,82825,NA,5055,58373,NA,NA,NA,NA,NA,NA,337,47067
"922",2022-07-23,NA,82087,NA,3734,56338,NA,NA,NA,NA,NA,NA,315,44202
"923",2022-07-30,NA,81058,NA,3352,63325,NA,NA,NA,NA,NA,NA,302,52182
"924",2022-08-06,NA,70086,NA,3046,82447,NA,NA,NA,NA,NA,NA,267,60512
"925",2022-08-13,NA,70214,NA,2914,84927,NA,NA,NA,NA,NA,NA,239,61483
"926",2022-08-20,NA,70194,NA,2547,84651,NA,NA,NA,NA,NA,NA,218,63898
"927",2022-08-27,NA,88736,NA,2189,88860,NA,NA,NA,NA,NA,NA,198,65761
"928",2022-09-03,NA,74755,NA,1879,98269,NA,NA,NA,NA,NA,NA,171,56903
"929",2022-09-10,NA,87547,NA,1631,101175,NA,NA,NA,NA,NA,NA,146,55732
"930",2022-09-17,NA,70988,NA,1520,101233,NA,NA,NA,NA,NA,NA,121,53257
"931",2022-09-24,NA,66858,NA,1423,99514,NA,NA,NA,NA,NA,NA,108,55679
"932",2022-10-01,NA,70886,NA,1237,93878,NA,NA,NA,NA,NA,NA,92,67451
"933",2022-10-08,NA,69935,NA,1161,108865,NA,NA,NA,NA,NA,NA,84,64349
"934",2022-10-15,NA,74600,NA,1033,109421,NA,NA,NA,NA,NA,NA,82,64429
"935",2022-10-22,NA,78705,NA,918,115697,NA,NA,NA,NA,NA,NA,74,66844
"936",2022-10-29,NA,84925,NA,857,122334,NA,NA,NA,NA,NA,NA,68,66284
"937",2022-11-05,NA,142694,NA,886,165477,NA,NA,NA,NA,NA,NA,62,50398
"938",2022-11-12,NA,151994,NA,843,293913,NA,NA,NA,NA,NA,NA,58,55370
"939",2022-11-19,NA,260859,NA,1173,228966,NA,NA,NA,NA,NA,NA,63,137482
"940",2022-11-26,NA,534377,NA,1262,639734,NA,NA,NA,NA,NA,NA,68,486812
"941",2022-12-03,NA,329760,NA,908,316261,NA,NA,NA,NA,NA,NA,57,227760
"942",2022-12-10,NA,306651,NA,868,294962,NA,NA,NA,NA,NA,NA,51,168735
"943",2022-12-17,NA,322314,NA,2662,315761,NA,NA,NA,NA,NA,NA,58,206828
"944",2022-12-24,NA,310236,NA,1632,318345,NA,NA,NA,NA,NA,NA,64,261236
"945",2022-12-31,NA,129362,NA,973,126734,NA,NA,NA,NA,NA,NA,43,100965
